k1 k2 k3
6.435642617704026569e-02 -1.287340352524993237e-02 2.983660821397490781e-03
6.456586635029779031e-02 -1.185597256175006942e-02 2.398847638203194244e-03
6.311962058762951577e-02 -1.087122758827971380e-02 2.530746610509143624e-03
6.434816737893664373e-02 -9.536432815472478675e-03 6.089654464623867058e-03
6.358486754828282517e-02 -1.107399476729588328e-02 3.539562458168027392e-03
6.202059649548399833e-02 -1.173879505486703778e-02 4.194996697527694773e-03
6.173633046344417785e-02 -1.098732462204315974e-02 3.112833666316719428e-03
6.368941671728345355e-02 -1.047815662449645691e-02 2.364272460123231778e-03
6.355764358316909335e-02 -1.103498860320692443e-02 2.116151702621180131e-03
6.383993736600093727e-02 -9.923333132819289748e-03 2.691658376720779122e-03
6.174248854692393484e-02 -1.111104460487985501e-02 2.539683782760079889e-03
6.422978813482690952e-02 -1.200352584182302895e-02 1.908941091337393314e-03
6.338210916806014117e-02 -9.337026514336169147e-03 2.891833534752127899e-03
6.185934074164847751e-02 -9.469339689339467681e-03 3.105636090176416841e-03
6.368969605367200137e-02 -1.106981533822734565e-02 1.071907846881853255e-03
6.363257928288709731e-02 -1.187507483217627169e-02 3.077207835319145657e-03
6.497206928675117177e-02 -1.032640032628072413e-02 2.291485280209976105e-03
6.432707150507085969e-02 -8.875643270225622161e-03 2.666150327310254364e-03
6.515329377242121134e-02 -1.094861536422389592e-02 2.378713593330999965e-03
6.275804160338449567e-02 -1.068394855336332605e-02 3.792977782915610274e-03
6.244295549861350603e-02 -1.016555363068141760e-02 2.761248494029852618e-03
6.369381653246053432e-02 -1.118867437192863634e-02 2.701178086151417856e-03
6.583328900145329898e-02 -1.161286462564983801e-02 2.127846954966733373e-03
6.327971298634305075e-02 -1.187523571101338493e-02 -1.006449406232151622e-04
6.341450564729164685e-02 -1.228218969913988379e-02 2.315805591317054990e-03
6.387287084508219692e-02 -1.055424749908376314e-02 2.526640400189836266e-03
6.284182345303138129e-02 -1.040912440727181920e-02 3.623738801211334737e-03
6.631197350492668008e-02 -1.028579034342855247e-02 2.650362398729094737e-03
6.318708798750927169e-02 -1.093086327371871336e-02 3.583432823143078982e-03
6.302466127023570452e-02 -1.077629007950781093e-02 2.298313524279449460e-03
6.249490460798234892e-02 -1.432803409230143377e-02 3.436442845820203429e-03
6.340379261533476973e-02 -1.108648364179709578e-02 2.398218899018839112e-03
6.361372055829597749e-02 -1.051550605867759836e-02 2.613844552363200902e-03
6.414125961096034390e-02 -1.074289488945762150e-02 3.419597397058368737e-03
6.462302376887216204e-02 -1.279475472854360585e-02 1.150811905427026605e-03
6.368696516979030497e-02 -1.071926432445427513e-02 1.313205463112115945e-03
6.603277762144169061e-02 -1.161359381441454119e-02 1.339523400954750754e-03
6.236149022835424383e-02 -1.107334019632140454e-02 2.229154608036632013e-03
6.249398440188752568e-02 -1.185989217992892975e-02 7.657877230255599743e-04
6.481060095703741752e-02 -8.330254172216597364e-03 4.067408240762862559e-03
6.249165602195944080e-02 -1.165351333376318799e-02 1.462585143181538427e-03
6.361834107063335519e-02 -1.069339032403368583e-02 2.528459636599783567e-03
6.227030277419581816e-02 -1.366061741820424891e-02 1.931324417793728321e-03
6.430644592884224298e-02 -1.206969696651163937e-02 3.259375071670150836e-03
6.377972661785288877e-02 -1.055200647381747403e-02 3.130226645738740099e-03
6.313379385946418787e-02 -1.294117180948638202e-02 1.937878592719433080e-03
6.216269513891187204e-02 -1.108391044050524576e-02 1.757602496856663921e-03
6.332183723805345776e-02 -1.193895962507843245e-02 1.294893062559504537e-03
6.294771432555992807e-02 -1.116053043811178480e-02 1.204690552014470173e-03
6.457375236807672003e-02 -1.144308629137437416e-02 2.239129523186500492e-03
6.562233045179774460e-02 -9.997514429418624671e-03 4.411526519934677593e-03
6.117476336204227816e-02 -1.166220796459395415e-02 2.361640201924572469e-03
6.415324210185013865e-02 -9.816211246558015358e-03 3.060448130045981263e-03
6.503672992898859584e-02 -1.038678938388515327e-02 2.081825606304946175e-03
6.358908504156268737e-02 -1.072827159982729650e-02 3.321458959424331003e-03
6.453883925323383730e-02 -1.090899014193411065e-02 3.390538631263442793e-03
6.289798026187973234e-02 -1.084182328713172161e-02 2.449716706847099301e-03
6.411667311486610177e-02 -1.227666232640498012e-02 6.354880901967840945e-04
6.230646644863899186e-02 -9.752957331603973046e-03 2.510067789993256082e-03
6.267068602837858049e-02 -9.627657977920062171e-03 3.271688562899541242e-03
6.400757283902722139e-02 -1.103660451421764610e-02 1.092133884110113584e-03
6.568087257361374109e-02 -1.039900322990558457e-02 9.900384770364506481e-04
6.242956291251169909e-02 -1.026265671710817340e-02 1.899499093063555799e-03
6.386790189358435010e-02 -1.089229865077498416e-02 3.822971912361389224e-03
6.506501768056968671e-02 -9.300636983124846435e-03 2.683070438422793802e-03
6.511630983344093848e-02 -1.163585635338085233e-02 1.801380350730227842e-03
6.259459465307729009e-02 -1.157142823201337545e-02 2.624857196523167069e-03
6.299383964200158670e-02 -9.865269495545503364e-03 1.640707043741460036e-03
6.161225631326627816e-02 -1.390372071837622792e-02 1.466116845244697098e-03
6.335472722590212991e-02 -1.096634266381282807e-02 1.070799832500607396e-03
6.309353306042150833e-02 -9.762969377514529867e-03 2.201669328383865087e-03
6.334937760532244333e-02 -1.243711506360679897e-02 3.243518133879269572e-03
6.330406592273027377e-02 -1.179966301597522305e-02 7.846089110481180295e-04
6.433571694975873112e-02 -1.024246189282100594e-02 2.877394605501112923e-03
6.308435543038601323e-02 -1.085022337529767400e-02 2.278009431319866218e-03
6.470800187505768020e-02 -1.121168582498158206e-02 1.319437247964724835e-03
6.458517672818794852e-02 -1.254890284391693700e-02 3.010231357225445770e-03
6.238186712517762578e-02 -1.197880615741166166e-02 1.962736867721553979e-03
6.463200049345407816e-02 -1.060047276539384520e-02 8.116510375178187520e-04
6.423838540501033978e-02 -1.160332659073150252e-02 3.011065236460885863e-03
6.203304142169505098e-02 -1.048232781131003266e-02 2.724924847687798524e-03
6.338210916806014117e-02 -9.337026514336169147e-03 2.891833534752127899e-03
6.300245870863721565e-02 -9.318721864861628790e-03 5.617760599709378799e-03
6.339256574526788701e-02 -1.060181469185766945e-02 2.086212745987831019e-03
6.331623823661633454e-02 -9.776135470529870308e-03 2.770162369087225684e-03
6.454499191191950813e-02 -1.015913872828276554e-02 -3.300628823774409693e-04
6.194465665569490187e-02 -1.072290369352386918e-02 2.356813703835253238e-03
6.098807247047063895e-02 -1.200344710536410675e-02 2.819917003703015235e-03
6.377503438101222999e-02 -1.116659940628966785e-02 2.815007047060905099e-03
6.445884930716672123e-02 -9.974735738777856797e-03 2.813211516936003909e-03
6.276192541639680211e-02 -1.176162085905238519e-02 2.480582333887745849e-03
6.345069169095282624e-02 -1.008877694360553468e-02 1.648916227868599260e-03
6.203441702326872864e-02 -1.109418415902477251e-02 1.656717901259319170e-03
6.395206339220524394e-02 -1.115142553734656261e-02 3.532873970598759961e-03
6.249699967536576084e-02 -1.121537188362956017e-02 3.276103911456343387e-03
6.312457052587872042e-02 -1.350871939040917957e-02 2.261759341560948267e-03
6.499383194109362161e-02 -9.505578362699385053e-03 1.090499593185231819e-03
6.287931714837033392e-02 -1.199528183052143981e-02 3.357976805382884011e-03
6.454499191191950813e-02 -1.015913872828276554e-02 -3.300628823774409693e-04
6.376486551140828074e-02 -1.121056329252248518e-02 1.553587689046009856e-03
6.351750876178449690e-02 -1.196132150466337751e-02 2.361964733510468761e-03
6.310691345112923178e-02 -1.013351397028021406e-02 2.878867630503129105e-03
6.521321576749647408e-02 -8.772297567177816946e-03 2.525347261101276719e-03
6.376017947136147779e-02 -1.074780991426513288e-02 3.493990983182426735e-04
6.293188671144042678e-02 -1.092340561707211277e-02 1.889792416593705227e-03
6.467536982137461754e-02 -1.037719038202834787e-02 3.482951712639320574e-03
6.460973638122810558e-02 -1.102369662114668913e-02 3.114507675906860729e-03
6.442703916563519151e-02 -1.237426409320381560e-02 7.204778761037006207e-04
6.387950565022257332e-02 -1.041232507200057222e-02 1.992182731089767178e-03
6.488674477384800965e-02 -1.152604370347816432e-02 2.973466528168461354e-04
6.344986075847153240e-02 -1.174861854488401525e-02 9.863212732336840149e-04
6.441191473333415796e-02 -1.053747032558201291e-02 1.847059185730137720e-03
6.415365533126812791e-02 -9.584054630139227093e-03 2.889288810194415302e-03
6.423838540501033978e-02 -1.160332659073150252e-02 3.011065236460885863e-03
6.263990300242747167e-02 -1.026517932824058676e-02 2.570881696520685433e-03
6.447162541344586550e-02 -1.092844007127899419e-02 1.687907735485189020e-03
6.314061744535073850e-02 -1.137138546573004949e-02 2.275411252976075605e-03
6.175309814712673373e-02 -1.254587650758623441e-02 8.210811047065780244e-04
6.413857822215238147e-02 -1.074219373057783145e-02 2.079255564454401961e-03
6.419207348956601500e-02 -1.151926970112834847e-02 2.491507790362917918e-03
6.476286778960202439e-02 -1.044423630390033109e-02 5.121800673153070749e-04
6.439983854150008180e-02 -9.569626677381787294e-03 3.506728512832665845e-03
6.419517925841064510e-02 -1.045450250594461006e-02 1.387312601605156237e-03
6.303106732002913826e-02 -1.168820692374826498e-02 2.414953023878479987e-03
6.553279129629668853e-02 -9.273848417031146929e-03 2.099830264708280048e-03
6.281895103966833593e-02 -1.198966465373897672e-02 4.032498782523721848e-03
6.256942772932261310e-02 -1.277036123467312212e-02 3.110096184062577374e-03
6.345399144758087639e-02 -1.133638539799154688e-02 3.729684139459982228e-03
6.349502160959841213e-02 -1.052804637883554550e-02 2.177942699516099978e-03
6.428854049462259801e-02 -1.049826440677517625e-02 3.066341837923952651e-03
6.237192104246169766e-02 -1.103671258648125653e-02 2.295509174884149961e-03
6.419347605626943287e-02 -7.903455228213979167e-03 4.418532271974084935e-03
6.415470071067527758e-02 -9.200178861226898652e-03 4.309569076952457500e-03
6.291481694697328986e-02 -1.107572141584393932e-02 3.884959642697680127e-03
6.204492960742485907e-02 -1.224432316992461744e-02 1.770209720223042682e-03
6.327699508204359669e-02 -1.014858608599475409e-02 3.802937766933897623e-03
6.283111707519178912e-02 -1.075461415789512321e-02 2.457721800599915740e-03
6.544157256872848438e-02 -1.210280444877462336e-02 1.792384640042207766e-03
6.517127930767255273e-02 -1.088794084245904570e-02 3.927334716593566810e-03
6.402998790796751716e-02 -1.214546682420136747e-02 2.457959611806143085e-03
6.428728004493808323e-02 -1.005959390958002797e-02 3.599023376609028491e-03
6.406698101987795546e-02 -1.007528254794112788e-02 3.993849396240339855e-03
6.279822773749982323e-02 -1.074633449296143184e-02 1.224202361818943485e-03
6.432667756545604187e-02 -1.184369500477183701e-02 2.292517273989380655e-03
6.550975008842571667e-02 -9.123970559170108130e-03 2.175669487989723150e-03
6.441446392324420844e-02 -8.340686284985368570e-03 7.229302631583667260e-04
6.308167256362484654e-02 -1.026267577006162446e-02 3.363644032727639011e-03
6.334937760532244333e-02 -1.243711506360679897e-02 3.243518133879269572e-03
6.149476373912579619e-02 -1.312019909242242988e-02 3.954826887476170505e-03
6.396992960472278056e-02 -1.001213128482478232e-02 2.030171107185355095e-03
6.338519991714861024e-02 -1.032966676101992887e-02 2.652257221015391631e-03
6.430257221457177930e-02 -1.055480733079068589e-02 2.129522359275951016e-03
6.230332780279387861e-02 -8.792513736294055304e-03 3.008541163304997990e-03
6.343956739505651754e-02 -1.155658068711344633e-02 1.244496184429899621e-05
6.453970875573164512e-02 -1.166590135680550810e-02 7.141334828828505010e-04
6.439046529017303233e-02 -9.947866277583927719e-03 3.300579942166953495e-03
6.445976271309916683e-02 -1.185542237508159513e-02 3.246653427446857809e-03
6.331147106611376141e-02 -1.060680967103075356e-02 2.478063794503299055e-03
6.350600473291242998e-02 -1.121052509104238093e-02 3.892729225377450364e-03
6.470317648910109409e-02 -1.072125802884278667e-02 5.989261368695569798e-04
6.161264524315221425e-02 -1.313450493204224023e-02 3.751172475948361118e-03
6.400723098372418374e-02 -1.016406405444346406e-02 4.099567694934400097e-03
6.461159596524276849e-02 -9.139975438742842240e-03 3.078170498217708273e-03
6.568659948067390175e-02 -9.692678692944822760e-03 3.099963125318683232e-03
6.306374934289954437e-02 -1.242610778295807905e-02 2.833272847497236846e-03
6.451310530860340786e-02 -9.951403919254253605e-03 3.072626674016157300e-03
6.246615360048299315e-02 -1.052156130638057241e-02 3.492369805703401942e-03
6.388175237632939818e-02 -1.159401110302792082e-02 1.544168455764077796e-03
6.496904187975469092e-02 -8.068244391812334770e-03 4.403693272953534965e-03
6.303704751047481403e-02 -1.119142455885842324e-02 3.311468477654025411e-03
6.387225804148313757e-02 -1.160907261754846875e-02 1.994491190887279219e-03
6.282233333856215851e-02 -1.111255346548073453e-02 1.581645518540647499e-03
6.341839517210282051e-02 -1.113929720710614413e-02 1.655124036568089707e-03
6.391966297696449750e-02 -9.331401530384073051e-03 2.533076490093932875e-03
6.379026441780882850e-02 -1.199209970810491410e-02 2.669572088474583826e-03
6.321757162220401072e-02 -1.003059174235307327e-02 4.337381770632919853e-03
6.421917697895077048e-02 -9.778074055058941227e-03 4.715813181488753836e-03
6.242615324816808142e-02 -1.155727259751856972e-02 4.142591507233922554e-04
6.349266779330098309e-02 -1.101239788208434323e-02 2.635298495714893940e-03
6.442214004256527349e-02 -1.163922376038897810e-02 2.811197583931918098e-03
6.334648443148263586e-02 -9.637425797358906143e-03 5.235299800792098113e-03
6.403676619190981634e-02 -9.563697725588640730e-03 1.576780492427043434e-03
6.406668381154737024e-02 -1.144252262013248367e-02 3.189328220154413751e-03
6.341321909341413043e-02 -1.074792537693225469e-02 1.959601538696370548e-03
6.520535646293237897e-02 -1.022125953062416603e-02 1.554145658748756764e-03
6.467536982137461754e-02 -1.037719038202834787e-02 3.482951712639320574e-03
6.166198179865095552e-02 -1.192625559995182105e-02 3.233876867928017762e-03
6.254626235228710751e-02 -1.119471998579701921e-02 3.496175199933101996e-03
6.234934973487368803e-02 -1.105267177814231450e-02 1.999137877779416650e-03
6.421278866299651167e-02 -1.232197618171207432e-02 1.453011065091019960e-03
6.445967684569639533e-02 -1.149710114937868566e-02 3.088154949380791936e-03
6.461159596524276849e-02 -9.139975438742842240e-03 3.078170498217708273e-03
6.316844586694217445e-02 -1.091273115759490431e-02 8.154137299273001016e-04
6.293329399885319586e-02 -1.176333550169356146e-02 2.301516023815564083e-03
6.321039403270614643e-02 -1.047038173508235692e-02 8.784542594133526450e-04
6.376089316609731550e-02 -1.068543403858879248e-02 2.026140637059789529e-03
6.435331433156468717e-02 -1.033408421591605619e-02 1.450683991273418738e-03
6.309253445628137946e-02 -1.238335054447090022e-02 1.633743712838781059e-03
6.597295308260570090e-02 -9.514438441987474460e-03 4.660680662304295119e-03
6.363074688524902878e-02 -1.223001356175630605e-02 1.796697150636836215e-03
6.411272439302082016e-02 -1.004374558556006547e-02 2.170177947037138511e-03
6.412502992822580183e-02 -1.082947036374334870e-02 2.513473291683054889e-03
6.471164281493102521e-02 -1.109158235315468866e-02 2.603241711075066078e-03
6.375581706142383065e-02 -1.068778844016442242e-02 1.365410095690647307e-03
6.331554031911534874e-02 -1.195366791184092337e-02 3.073801245556936901e-03
6.481535525268525277e-02 -1.172919896567783948e-02 2.503915709415438506e-03
6.486980437672090760e-02 -1.041032010977868683e-02 2.213588262382965022e-03
6.319434951565874869e-02 -1.018715981229613432e-02 2.217665889794398493e-03
6.130849045816808007e-02 -1.289998437142980681e-02 4.212057860638745987e-03
6.390277031290911292e-02 -1.063970730797993147e-02 4.362023609921258926e-03
6.353766300537688760e-02 -1.152309462825168440e-02 3.538310340307715407e-03
6.351937235931190417e-02 -1.087621466945300208e-02 2.421691225432745509e-03
6.194465665569490187e-02 -1.072290369352386918e-02 2.356813703835253238e-03
6.299098203302308518e-02 -1.079322810178914849e-02 3.204044695641797280e-03
6.455238806382532224e-02 -1.022611432823397615e-02 3.784379670201246104e-03
6.294481186656936123e-02 -9.644937746539544721e-03 2.417919291695477813e-03
6.311198006356313894e-02 -1.136773254076156592e-02 1.015582484756374915e-03
6.378599501932688542e-02 -1.073765451647051838e-02 2.178793761770145276e-03
6.323988699864549479e-02 -1.135570151935627603e-02 1.298924247007587907e-03
6.249165602195944080e-02 -1.165351333376318799e-02 1.462585143181538427e-03
6.329575024532294036e-02 -1.149510455957947208e-02 2.637900476723922805e-03
6.317831563406203776e-02 -1.104960659769406439e-02 1.561705125962167817e-03
6.470977809075992293e-02 -9.628811250199764693e-03 3.463828695534298951e-03
6.402998790796751716e-02 -1.214546682420136747e-02 2.457959611806143085e-03
6.470526009639812615e-02 -1.133008614620853449e-02 2.189015661329743456e-03
6.303246540540971554e-02 -9.474071740772860295e-03 1.333593057333756771e-03
6.599992527344297755e-02 -9.634943860016828565e-03 8.198199781177112344e-04
6.323462924591949363e-02 -9.262004941475596165e-03 2.438311685032792941e-03
6.544487487343947363e-02 -1.096482174594348713e-02 2.496880089232503264e-03
6.194090421282183456e-02 -1.137485032254464956e-02 1.962719761472178637e-03
6.503435612187968839e-02 -1.082866096499013331e-02 1.967733554939177232e-03
6.306011629688565434e-02 -1.170586250243318971e-02 1.912282894261999044e-03
6.343956739505651754e-02 -1.155658068711344633e-02 1.244496184429899621e-05
6.306374934289954437e-02 -1.242610778295807905e-02 2.833272847497236846e-03
6.443431402414986908e-02 -1.079635198550341069e-02 3.585473652695278513e-03
6.465670912665880121e-02 -1.073707516906832748e-02 2.386633303477297963e-03
6.411653019774851692e-02 -9.030870060851861614e-03 3.947803267764476987e-03
6.215220942800805948e-02 -1.043372087697652661e-02 2.261475905638715700e-03
6.376017947136147779e-02 -1.074780991426513288e-02 3.493990983182426735e-04
6.397689815930804325e-02 -1.090254288726380527e-02 1.788082521904793554e-03
6.505060953037961058e-02 -1.153296252401855848e-02 1.895363622872348053e-03
6.291228431266107646e-02 -1.164036938226485629e-02 2.459530542750498761e-03
6.351239202179639887e-02 -1.301526099039654327e-02 6.028050041553684180e-04
6.297554093030441336e-02 -1.179053759766932052e-02 5.800631423736282710e-03
6.318538080122590439e-02 -8.369982086908103747e-03 2.563402125321537217e-03
6.375114321775096626e-02 -1.082032345555268560e-02 4.839432051514533373e-03
6.391082748498352895e-02 -1.015227447814261164e-02 2.315590971514416840e-03
6.564447378781720910e-02 -1.013842996458748369e-02 2.454169059073751935e-04
6.439492218221384845e-02 -9.874709331638059640e-03 2.771862119980900152e-03
6.359971868630068248e-02 -1.086012874842087750e-02 4.523603589080549270e-04
6.511332753019069552e-02 -1.270563655417603077e-02 8.148639200233481761e-04
6.503351615387573115e-02 -9.571864210456887401e-03 1.494448914562934716e-03
6.389349928788545796e-02 -1.111646037803884490e-02 1.949960367809630557e-03
6.326490181435823201e-02 -1.019601536149271348e-02 2.355698599039168784e-03
6.246615360048299315e-02 -1.052156130638057241e-02 3.492369805703401942e-03
6.460777299943373797e-02 -1.086109990222992872e-02 2.709166130796678007e-03
6.438816082230516824e-02 -9.416519015884472488e-03 1.477162600806214421e-03
6.202059649548399833e-02 -1.173879505486703778e-02 4.194996697527694773e-03
6.263853463795637788e-02 -1.173750744832657844e-02 2.340506069310160919e-03
6.360382690634891478e-02 -1.296793396307793778e-02 2.880354696558895533e-03
6.340505537468371644e-02 -9.984008683578557419e-03 2.701116271484754749e-03
6.309390984425783389e-02 -1.248177202953222598e-02 1.832573377029272921e-03
6.294282713725882217e-02 -1.033175394003416070e-02 4.068466636905493372e-03
6.315839850657770094e-02 -1.068921995595500940e-02 3.986844400614364403e-03
6.321667154529261867e-02 -1.110125574736695042e-02 3.309439626083182651e-03
6.199177536282829415e-02 -1.265340715521956483e-02 2.207605483052960116e-03
6.314739947895325889e-02 -6.897628501568636716e-03 4.695788354220312155e-03
6.164558186659993555e-02 -1.073356086144633403e-02 3.253819942967250967e-03
6.409105094360045829e-02 -1.090473585936178880e-02 4.574548526628793854e-03
6.399724353315461300e-02 -1.245078220757406262e-02 4.518672153456665397e-04
6.249472383882817561e-02 -1.061356014834229089e-02 3.002614220389679400e-03
6.356420481274691059e-02 -9.146183472741792331e-03 2.077276984597725695e-03
6.301651682945483279e-02 -1.112661888893819173e-02 1.342958115169601285e-03
6.335231773221364215e-02 -1.109503375199524799e-02 2.770216506675110546e-03
6.161915631844097629e-02 -8.997892974411891842e-03 4.161431258981024284e-03
6.477425405625353294e-02 -1.039714492962832970e-02 1.993310730493288996e-03
6.362077986766889737e-02 -1.171589794786329075e-02 2.007858899756187476e-03
6.385281849259599740e-02 -1.197353308768152325e-02 1.900573326117857564e-03
6.356802337408778980e-02 -1.090681936937389074e-02 3.140057086463615699e-03
6.165058085142691158e-02 -1.228413664843649999e-02 4.446520010245522125e-03
6.324629856960248264e-02 -1.097879624656830644e-02 3.439121153347504678e-03
6.436536723402480620e-02 -1.085606079194240126e-02 3.758167718056926176e-03
6.388066993068319821e-02 -1.026440367219225158e-02 1.562074432150506453e-03
6.331445702843294110e-02 -9.543283597272619878e-03 5.002584525109557423e-03
6.541336317031140601e-02 -9.016958033071051370e-03 2.790887847978915093e-03
6.508216430378119255e-02 -1.077781369375543918e-02 2.992259315146877929e-03
6.421517954170019582e-02 -1.263544127894379587e-02 2.882298201948602090e-03
6.402851745072574152e-02 -1.013532136930583860e-02 2.529051891283232156e-03
6.423349930113589346e-02 -1.188762972696461029e-02 2.115542657302932339e-03
6.430257221457177930e-02 -1.055480733079068589e-02 2.129522359275951016e-03
6.254626235228710751e-02 -1.119471998579701921e-02 3.496175199933101996e-03
6.381652460702513796e-02 -1.076562585371218517e-02 1.722016213126134621e-03
6.230272803184694341e-02 -1.089334250092127698e-02 2.575246784945847689e-03
6.508870216974335654e-02 -8.957619408644451608e-03 2.908708441005589118e-03
6.467339210547293216e-02 -1.110945595898285565e-02 2.367171017044117365e-03
6.308700205332604116e-02 -1.045925640503517218e-02 3.608328848697939240e-04
6.510731407700437456e-02 -1.141924601350259583e-02 3.007710036791205743e-03
6.301792382288987082e-02 -1.207228747863685336e-02 1.099697130102203491e-03
6.316844586694217445e-02 -1.091273115759490431e-02 8.154137299273001016e-04
6.304830046274526034e-02 -1.299156111583422979e-02 3.679810665872751407e-03
6.279795525048725846e-02 -1.082167169502534776e-02 5.017680973211799400e-03
6.445875059367991988e-02 -1.080238223348937987e-02 4.547460336851785745e-03
6.357981662039235982e-02 -1.120794185680762389e-02 2.256401416063730236e-03
6.211059783009026392e-02 -1.209385724632638937e-02 1.628956115511948077e-03
6.538412640272664444e-02 -1.104855156804351868e-02 1.590137461184262802e-03
6.321113136370479224e-02 -1.169616690121053071e-02 1.885907309828890877e-03
6.384419641001301549e-02 -1.144907094972232031e-02 1.573938356650275705e-03
6.453271471835586581e-02 -9.541946188084196590e-03 3.635615428687621886e-03
6.291481694697328986e-02 -1.107572141584393932e-02 3.884959642697680127e-03
6.515289051504166706e-02 -9.625004772222972571e-03 3.361337699053862371e-03
6.463799316384791216e-02 -9.414726643754450786e-03 3.159877455125206791e-03
6.412405944499810495e-02 -1.110324547421384644e-02 1.563405963126388021e-03
6.552768717662590947e-02 -9.110398745977937862e-03 2.224018056617677042e-03
6.459855490804655709e-02 -1.028535885939482752e-02 1.571466513971372936e-03
6.207533030991693734e-02 -1.070943385412151394e-02 3.559667378627673351e-03
6.445098753696332228e-02 -1.074726686924229457e-02 1.964447001535904458e-03
6.569056639400713826e-02 -9.041675795502024382e-03 3.288878556768931594e-03
6.577679703216957052e-02 -7.992335558468427470e-03 2.659066285298286592e-03
6.339448188863419653e-02 -1.021702597585091854e-02 1.343427641466818367e-03
6.604930160503541536e-02 -9.611061525983524700e-03 2.859727276324039447e-03
6.292257494674718954e-02 -1.023704369251984825e-02 2.767427169132169462e-03
6.295028976163566381e-02 -1.129648548026918053e-02 2.677249969234615778e-03
6.636884785042782009e-02 -1.077696934404910600e-02 1.966385253469551952e-03
6.397443169542196828e-02 -1.095136327074761051e-02 2.538203028327939981e-03
6.255114753258869675e-02 -1.102313567893364876e-02 2.784904338765256671e-03
6.502817544488787016e-02 -1.070827443205686624e-02 2.346639814229070642e-03
6.596702055371381213e-02 -1.105572496120225956e-02 4.677237185296737043e-03
6.540543342231497359e-02 -9.863531782386344982e-03 1.467844038684384955e-03
6.540543342231497359e-02 -9.863531782386344982e-03 1.467844038684384955e-03
6.363936719723167768e-02 -1.153210133824167372e-02 3.284426174946702970e-03
6.205806189563184416e-02 -1.223105838751380181e-02 3.230976681658420668e-03
6.067740758154160918e-02 -1.347602974459649605e-02 3.350483991821279206e-03
6.432262812033337496e-02 -1.137659669674923046e-02 1.208583741944685430e-03
6.309390984425783389e-02 -1.248177202953222598e-02 1.832573377029272921e-03
6.219199642461475941e-02 -1.102854162021953133e-02 2.217028746496804703e-03
6.366237195676249794e-02 -1.052849051206880548e-02 2.254068723175767230e-03
6.246430586911225213e-02 -1.215466251880507886e-02 1.390499283150381515e-04
6.146001682921356513e-02 -1.088232143411335673e-02 3.620160866020946666e-03
6.453970875573164512e-02 -1.166590135680550810e-02 7.141334828828505010e-04
6.188840095554395959e-02 -1.097412273598477594e-02 3.593267932932103781e-03
6.335154485779675992e-02 -1.146193206053522373e-02 3.677180775510963118e-03
6.311198006356313894e-02 -1.136773254076156592e-02 1.015582484756374915e-03
6.391966297696449750e-02 -9.331401530384073051e-03 2.533076490093932875e-03
6.360281676278475849e-02 -1.132108670757794866e-02 3.144552319452514899e-03
6.269646542176179893e-02 -1.188469864959446065e-02 2.411037430633949930e-03
6.367134172194519048e-02 -1.060929830943314889e-02 3.055319459745173272e-03
6.268243889604785402e-02 -1.042707343996104874e-02 2.704964938440343469e-03
6.435128754373201088e-02 -1.099629588337577846e-02 1.234391131892012550e-03
6.499654009821143053e-02 -1.180677351433798150e-02 1.918473627820535543e-03
6.304128967477454215e-02 -1.112741434975038357e-02 2.900495082990839357e-03
6.481398588068970623e-02 -1.053235223686427302e-02 2.166145028474564249e-03
6.251069888963259324e-02 -1.174940914004303505e-02 3.413925273395429505e-03
6.336163875074060647e-02 -1.144319591677481207e-02 2.120253632296398294e-03
6.442410904369313962e-02 -8.879764808783080499e-03 3.511394647361582022e-03
6.446962701263678208e-02 -1.161944627052691192e-02 1.035601181028772411e-03
6.588083167434424792e-02 -9.853990102357795822e-03 1.398044836247655520e-03
6.293188671144042678e-02 -1.092340561707211277e-02 1.889792416593705227e-03
6.474865780675695404e-02 -1.101327392002146577e-02 1.682082961796976806e-03
6.541419613677892930e-02 -1.217793493448374176e-02 2.543516591648281588e-03
6.403539300839752868e-02 -1.040161987457798032e-02 1.836263479023700351e-03
6.305615447386095362e-02 -9.643101809078097331e-03 3.352309109019152578e-03
6.489275579103412350e-02 -7.731113058117383696e-03 3.042250191417975036e-03
6.426556433128660650e-02 -1.102582451153855114e-02 1.332999064203505002e-03
6.262842398427323487e-02 -1.077798505775603988e-02 3.237970652204838484e-03
6.448371433635413652e-02 -1.025466800593785588e-02 7.644751013322348410e-04
6.541336317031140601e-02 -9.016958033071051370e-03 2.790887847978915093e-03
6.375114321775096626e-02 -1.082032345555268560e-02 4.839432051514533373e-03
6.363074688524902878e-02 -1.223001356175630605e-02 1.796697150636836215e-03
6.346605398347843208e-02 -1.026156494296107113e-02 2.589411281735579107e-03
6.657148221854874981e-02 -9.875675177646328629e-03 3.946090435340485203e-03
6.446962701263678208e-02 -1.161944627052691192e-02 1.035601181028772411e-03
6.240250649270137617e-02 -1.010808155393706775e-02 3.470747451763234181e-03
6.454165475619863535e-02 -1.097214166803880953e-02 2.388780037457877148e-03
6.620669594993064400e-02 -1.004828129610239873e-02 4.485906313678872381e-04
6.411040268603127035e-02 -1.046036586856134709e-02 2.065752156006683826e-03
6.479583914270051204e-02 -1.094715581754804323e-02 1.551229645918986155e-03
6.452409906679404394e-02 -1.028213549308135133e-02 1.752039805130806149e-03
6.384376930554072627e-02 -1.047097600096123793e-02 4.798551659998318009e-03
